file_name,language_code,language,speaker_id,gender,age_raw,age_years,age_months,question_number,response_type_code,response_type,bpm,extension
En006M451111A069.ogg,En,English,6,M,4511,45,11,11,A,Answering,69,ogg
En006M451112A070.ogg,En,English,6,M,4511,45,11,12,A,Answering,70,ogg
En006M451113A070.ogg,En,English,6,M,4511,45,11,13,A,Answering,70,ogg
En006M451114A071.ogg,En,English,6,M,4511,45,11,14,A,Answering,71,ogg
En006M451115A072.ogg,En,English,6,M,4511,45,11,15,A,Answering,72,ogg
En006M451116A071.ogg,En,English,6,M,4511,45,11,16,A,Answering,71,ogg
En006M451117R072.ogg,En,English,6,M,4511,45,11,17,R,Reading,72,ogg
En006M451118R073.ogg,En,English,6,M,4511,45,11,18,R,Reading,73,ogg
En006M451119R072.ogg,En,English,6,M,4511,45,11,19,R,Reading,72,ogg
En006M451120R073.ogg,En,English,6,M,4511,45,11,20,R,Reading,73,ogg
En006M451121R075.ogg,En,English,6,M,4511,45,11,21,R,Reading,75,ogg
En006M451122R076.ogg,En,English,6,M,4511,45,11,22,R,Reading,76,ogg
En006M451123R074.ogg,En,English,6,M,4511,45,11,23,R,Reading,74,ogg
En006M451124R076.ogg,En,English,6,M,4511,45,11,24,R,Reading,76,ogg
En006M451125R078.ogg,En,English,6,M,4511,45,11,25,R,Reading,78,ogg
En006M451126R076.ogg,En,English,6,M,4511,45,11,26,R,Reading,76,ogg
En006M451127R075.ogg,En,English,6,M,4511,45,11,27,R,Reading,75,ogg
En006M451128R074.ogg,En,English,6,M,4511,45,11,28,R,Reading,74,ogg
En006M451129R073.ogg,En,English,6,M,4511,45,11,29,R,Reading,73,ogg
En006M451130R073.ogg,En,English,6,M,4511,45,11,30,R,Reading,73,ogg
En006M451131A077.ogg,En,English,6,M,4511,45,11,31,A,Answering,77,ogg
En006M451132A075.ogg,En,English,6,M,4511,45,11,32,A,Answering,75,ogg
En006M451133A078.ogg,En,English,6,M,4511,45,11,33,A,Answering,78,ogg
En006M451134A079.ogg,En,English,6,M,4511,45,11,34,A,Answering,79,ogg
En006M451135A073.ogg,En,English,6,M,4511,45,11,35,A,Answering,73,ogg
En006M451136A075.ogg,En,English,6,M,4511,45,11,36,A,Answering,75,ogg
En006M451137A126.ogg,En,English,6,M,4511,45,11,37,A,Answering,126,ogg
En006M451138A120.ogg,En,English,6,M,4511,45,11,38,A,Answering,120,ogg
En006M451139A104.ogg,En,English,6,M,4511,45,11,39,A,Answering,104,ogg
En006M451140R102.ogg,En,English,6,M,4511,45,11,40,R,Reading,102,ogg
En006M451141R097.ogg,En,English,6,M,4511,45,11,41,R,Reading,97,ogg
En006M451142R096.ogg,En,English,6,M,4511,45,11,42,R,Reading,96,ogg
En006M451143A098.ogg,En,English,6,M,4511,45,11,43,A,Answering,98,ogg
En006M451144A097.ogg,En,English,6,M,4511,45,11,44,A,Answering,97,ogg
En006M451145A095.ogg,En,English,6,M,4511,45,11,45,A,Answering,95,ogg
En006M451146V094.ogg,En,English,6,M,4511,45,11,46,V,AfterVideo,94,ogg
En006M451147V093.ogg,En,English,6,M,4511,45,11,47,V,AfterVideo,93,ogg
En006M451148V090.ogg,En,English,6,M,4511,45,11,48,V,AfterVideo,90,ogg
En006M451149V093.ogg,En,English,6,M,4511,45,11,49,V,AfterVideo,93,ogg
En006M451150V092.ogg,En,English,6,M,4511,45,11,50,V,AfterVideo,92,ogg
En006M451151V090.ogg,En,English,6,M,4511,45,11,51,V,AfterVideo,90,ogg
En006M451152V086.ogg,En,English,6,M,4511,45,11,52,V,AfterVideo,86,ogg
En006M451153V084.ogg,En,English,6,M,4511,45,11,53,V,AfterVideo,84,ogg
En006M451154V085.ogg,En,English,6,M,4511,45,11,54,V,AfterVideo,85,ogg
En006M451155V092.ogg,En,English,6,M,4511,45,11,55,V,AfterVideo,92,ogg
En006M451156V085.ogg,En,English,6,M,4511,45,11,56,V,AfterVideo,85,ogg
En006M451157V087.ogg,En,English,6,M,4511,45,11,57,V,AfterVideo,87,ogg
En006M451158V093.ogg,En,English,6,M,4511,45,11,58,V,AfterVideo,93,ogg
En006M451159V091.ogg,En,English,6,M,4511,45,11,59,V,AfterVideo,91,ogg
En006M451160V087.ogg,En,English,6,M,4511,45,11,60,V,AfterVideo,87,ogg
En006M451161V083.ogg,En,English,6,M,4511,45,11,61,V,AfterVideo,83,ogg
En006M451162V084.ogg,En,English,6,M,4511,45,11,62,V,AfterVideo,84,ogg
En006M451163V082.ogg,En,English,6,M,4511,45,11,63,V,AfterVideo,82,ogg
En006M451164V090.ogg,En,English,6,M,4511,45,11,64,V,AfterVideo,90,ogg
En006M451165V090.ogg,En,English,6,M,4511,45,11,65,V,AfterVideo,90,ogg
En006M451166V087.ogg,En,English,6,M,4511,45,11,66,V,AfterVideo,87,ogg
En006M451167V085.ogg,En,English,6,M,4511,45,11,67,V,AfterVideo,85,ogg
En007M230101A077.ogg,En,English,7,M,2301,23,1,1,A,Answering,77,ogg
En007M230102A079.ogg,En,English,7,M,2301,23,1,2,A,Answering,79,ogg
En007M230103A079.ogg,En,English,7,M,2301,23,1,3,A,Answering,79,ogg
En007M230104A079.ogg,En,English,7,M,2301,23,1,4,A,Answering,79,ogg
En007M230105A078.ogg,En,English,7,M,2301,23,1,5,A,Answering,78,ogg
En007M230106A075.ogg,En,English,7,M,2301,23,1,6,A,Answering,75,ogg
En007M230107A079.ogg,En,English,7,M,2301,23,1,7,A,Answering,79,ogg
En007M230108A081.ogg,En,English,7,M,2301,23,1,8,A,Answering,81,ogg
En007M230109A079.ogg,En,English,7,M,2301,23,1,9,A,Answering,79,ogg
En007M230110A079.ogg,En,English,7,M,2301,23,1,10,A,Answering,79,ogg
En007M230111A077.ogg,En,English,7,M,2301,23,1,11,A,Answering,77,ogg
En007M230112A081.ogg,En,English,7,M,2301,23,1,12,A,Answering,81,ogg
En007M230113A080.ogg,En,English,7,M,2301,23,1,13,A,Answering,80,ogg
En007M230114A078.ogg,En,English,7,M,2301,23,1,14,A,Answering,78,ogg
En007M230115A078.ogg,En,English,7,M,2301,23,1,15,A,Answering,78,ogg
En007M230116A078.ogg,En,English,7,M,2301,23,1,16,A,Answering,78,ogg
En007M230117R079.ogg,En,English,7,M,2301,23,1,17,R,Reading,79,ogg
En007M230118R078.ogg,En,English,7,M,2301,23,1,18,R,Reading,78,ogg
En007M230119R077.ogg,En,English,7,M,2301,23,1,19,R,Reading,77,ogg
En007M230120R085.ogg,En,English,7,M,2301,23,1,20,R,Reading,85,ogg
En007M230121R080.ogg,En,English,7,M,2301,23,1,21,R,Reading,80,ogg
En007M230122R073.ogg,En,English,7,M,2301,23,1,22,R,Reading,73,ogg
En007M230123R074.ogg,En,English,7,M,2301,23,1,23,R,Reading,74,ogg
En007M230124R075.ogg,En,English,7,M,2301,23,1,24,R,Reading,75,ogg
En007M230125R073.ogg,En,English,7,M,2301,23,1,25,R,Reading,73,ogg
En007M230126R074.ogg,En,English,7,M,2301,23,1,26,R,Reading,74,ogg
En007M230127R075.ogg,En,English,7,M,2301,23,1,27,R,Reading,75,ogg
En007M230128R076.ogg,En,English,7,M,2301,23,1,28,R,Reading,76,ogg
En007M230129R075.ogg,En,English,7,M,2301,23,1,29,R,Reading,75,ogg
En007M230130R077.ogg,En,English,7,M,2301,23,1,30,R,Reading,77,ogg
En007M230131A075.ogg,En,English,7,M,2301,23,1,31,A,Answering,75,ogg
En007M230132A076.ogg,En,English,7,M,2301,23,1,32,A,Answering,76,ogg
En007M230133A077.ogg,En,English,7,M,2301,23,1,33,A,Answering,77,ogg
En007M230134A074.ogg,En,English,7,M,2301,23,1,34,A,Answering,74,ogg
En007M230135A076.ogg,En,English,7,M,2301,23,1,35,A,Answering,76,ogg
En007M230136A073.ogg,En,English,7,M,2301,23,1,36,A,Answering,73,ogg
En007M230137A110.ogg,En,English,7,M,2301,23,1,37,A,Answering,110,ogg
En007M230138A104.ogg,En,English,7,M,2301,23,1,38,A,Answering,104,ogg
En007M230139A101.ogg,En,English,7,M,2301,23,1,39,A,Answering,101,ogg
En007M230140R096.ogg,En,English,7,M,2301,23,1,40,R,Reading,96,ogg
En007M230141R094.ogg,En,English,7,M,2301,23,1,41,R,Reading,94,ogg
En007M230142R092.ogg,En,English,7,M,2301,23,1,42,R,Reading,92,ogg
En007M230143A089.ogg,En,English,7,M,2301,23,1,43,A,Answering,89,ogg
En007M230144A088.ogg,En,English,7,M,2301,23,1,44,A,Answering,88,ogg
En007M230145A088.ogg,En,English,7,M,2301,23,1,45,A,Answering,88,ogg
En007M230146V072.ogg,En,English,7,M,2301,23,1,46,V,AfterVideo,72,ogg
En007M230147V075.ogg,En,English,7,M,2301,23,1,47,V,AfterVideo,75,ogg
En007M230148V077.ogg,En,English,7,M,2301,23,1,48,V,AfterVideo,77,ogg
En007M230149V076.ogg,En,English,7,M,2301,23,1,49,V,AfterVideo,76,ogg
En007M230150R078.ogg,En,English,7,M,2301,23,1,50,R,Reading,78,ogg
En007M230151R079.ogg,En,English,7,M,2301,23,1,51,R,Reading,79,ogg
En007M230152R080.ogg,En,English,7,M,2301,23,1,52,R,Reading,80,ogg
En007M230153V080.ogg,En,English,7,M,2301,23,1,53,V,AfterVideo,80,ogg
En007M230154V079.ogg,En,English,7,M,2301,23,1,54,V,AfterVideo,79,ogg
En007M230155V079.ogg,En,English,7,M,2301,23,1,55,V,AfterVideo,79,ogg
En007M230156V081.ogg,En,English,7,M,2301,23,1,56,V,AfterVideo,81,ogg
En007M230157V077.ogg,En,English,7,M,2301,23,1,57,V,AfterVideo,77,ogg
En007M230158V076.ogg,En,English,7,M,2301,23,1,58,V,AfterVideo,76,ogg
En007M230159V076.ogg,En,English,7,M,2301,23,1,59,V,AfterVideo,76,ogg
En007M230160V078.ogg,En,English,7,M,2301,23,1,60,V,AfterVideo,78,ogg
En007M230161V077.ogg,En,English,7,M,2301,23,1,61,V,AfterVideo,77,ogg
En007M230162V077.ogg,En,English,7,M,2301,23,1,62,V,AfterVideo,77,ogg
En007M230163V077.ogg,En,English,7,M,2301,23,1,63,V,AfterVideo,77,ogg
En007M230164V081.ogg,En,English,7,M,2301,23,1,64,V,AfterVideo,81,ogg
En007M230165V076.ogg,En,English,7,M,2301,23,1,65,V,AfterVideo,76,ogg
En007M230166V075.ogg,En,English,7,M,2301,23,1,66,V,AfterVideo,75,ogg
En007M230167V073.ogg,En,English,7,M,2301,23,1,67,V,AfterVideo,73,ogg
En008F220401A098.ogg,En,English,8,F,2204,22,4,1,A,Answering,98,ogg
En008F220402A102.ogg,En,English,8,F,2204,22,4,2,A,Answering,102,ogg
En008F220403A095.ogg,En,English,8,F,2204,22,4,3,A,Answering,95,ogg
En008F220404A091.ogg,En,English,8,F,2204,22,4,4,A,Answering,91,ogg
En008F220405A096.ogg,En,English,8,F,2204,22,4,5,A,Answering,96,ogg
En008F220406A097.ogg,En,English,8,F,2204,22,4,6,A,Answering,97,ogg
En008F220407A092.ogg,En,English,8,F,2204,22,4,7,A,Answering,92,ogg
En008F220408A093.ogg,En,English,8,F,2204,22,4,8,A,Answering,93,ogg
En008F220409A093.ogg,En,English,8,F,2204,22,4,9,A,Answering,93,ogg
En008F220410A092.ogg,En,English,8,F,2204,22,4,10,A,Answering,92,ogg
En008F220411A099.ogg,En,English,8,F,2204,22,4,11,A,Answering,99,ogg
En008F220412A092.ogg,En,English,8,F,2204,22,4,12,A,Answering,92,ogg
En008F220413A103.ogg,En,English,8,F,2204,22,4,13,A,Answering,103,ogg
En008F220414A094.ogg,En,English,8,F,2204,22,4,14,A,Answering,94,ogg
En008F220415A101.ogg,En,English,8,F,2204,22,4,15,A,Answering,101,ogg
En008F220416A097.ogg,En,English,8,F,2204,22,4,16,A,Answering,97,ogg
En008F220417R105.ogg,En,English,8,F,2204,22,4,17,R,Reading,105,ogg
En008F220418R087.ogg,En,English,8,F,2204,22,4,18,R,Reading,87,ogg
En008F220419R090.ogg,En,English,8,F,2204,22,4,19,R,Reading,90,ogg
En008F220420R096.ogg,En,English,8,F,2204,22,4,20,R,Reading,96,ogg
En008F220421R095.ogg,En,English,8,F,2204,22,4,21,R,Reading,95,ogg
En008F220422R085.ogg,En,English,8,F,2204,22,4,22,R,Reading,85,ogg
En008F220423R088.ogg,En,English,8,F,2204,22,4,23,R,Reading,88,ogg
En008F220424R095.ogg,En,English,8,F,2204,22,4,24,R,Reading,95,ogg
En008F220425R087.ogg,En,English,8,F,2204,22,4,25,R,Reading,87,ogg
En008F220426R097.ogg,En,English,8,F,2204,22,4,26,R,Reading,97,ogg
En008F220427R096.ogg,En,English,8,F,2204,22,4,27,R,Reading,96,ogg
En008F220428R093.ogg,En,English,8,F,2204,22,4,28,R,Reading,93,ogg
En008F220429R090.ogg,En,English,8,F,2204,22,4,29,R,Reading,90,ogg
En008F220430R087.ogg,En,English,8,F,2204,22,4,30,R,Reading,87,ogg
En008F220431A090.ogg,En,English,8,F,2204,22,4,31,A,Answering,90,ogg
En008F220432A101.ogg,En,English,8,F,2204,22,4,32,A,Answering,101,ogg
En008F220433A093.ogg,En,English,8,F,2204,22,4,33,A,Answering,93,ogg
En008F220434A094.ogg,En,English,8,F,2204,22,4,34,A,Answering,94,ogg
En008F220435A097.ogg,En,English,8,F,2204,22,4,35,A,Answering,97,ogg
En008F220436A103.ogg,En,English,8,F,2204,22,4,36,A,Answering,103,ogg
En008F220437A160.ogg,En,English,8,F,2204,22,4,37,A,Answering,160,ogg
En008F220438A155.ogg,En,English,8,F,2204,22,4,38,A,Answering,155,ogg
En008F220439A149.ogg,En,English,8,F,2204,22,4,39,A,Answering,149,ogg
En008F220440A148.ogg,En,English,8,F,2204,22,4,40,A,Answering,148,ogg
En008F220441A145.ogg,En,English,8,F,2204,22,4,41,A,Answering,145,ogg
En008F220442A140.ogg,En,English,8,F,2204,22,4,42,A,Answering,140,ogg
En008F220443A138.ogg,En,English,8,F,2204,22,4,43,A,Answering,138,ogg
En008F220444A135.ogg,En,English,8,F,2204,22,4,44,A,Answering,135,ogg
En008F220445A134.ogg,En,English,8,F,2204,22,4,45,A,Answering,134,ogg
En008F220446V110.ogg,En,English,8,F,2204,22,4,46,V,AfterVideo,110,ogg
En008F220447V110.ogg,En,English,8,F,2204,22,4,47,V,AfterVideo,110,ogg
En008F220448V109.ogg,En,English,8,F,2204,22,4,48,V,AfterVideo,109,ogg
En008F220452V113.ogg,En,English,8,F,2204,22,4,52,V,AfterVideo,113,ogg
En008F220453V109.ogg,En,English,8,F,2204,22,4,53,V,AfterVideo,109,ogg
En008F220454V106.ogg,En,English,8,F,2204,22,4,54,V,AfterVideo,106,ogg
En008F220455V107.ogg,En,English,8,F,2204,22,4,55,V,AfterVideo,107,ogg
En008F220456V104.ogg,En,English,8,F,2204,22,4,56,V,AfterVideo,104,ogg
En008F220457V099.ogg,En,English,8,F,2204,22,4,57,V,AfterVideo,99,ogg
En008F220458V105.ogg,En,English,8,F,2204,22,4,58,V,AfterVideo,105,ogg
En008F220459V106.ogg,En,English,8,F,2204,22,4,59,V,AfterVideo,106,ogg
En008F220460V107.ogg,En,English,8,F,2204,22,4,60,V,AfterVideo,107,ogg
En008F220461V104.ogg,En,English,8,F,2204,22,4,61,V,AfterVideo,104,ogg
En008F220462V108.ogg,En,English,8,F,2204,22,4,62,V,AfterVideo,108,ogg
En008F220463V102.ogg,En,English,8,F,2204,22,4,63,V,AfterVideo,102,ogg
En008F220464V110.ogg,En,English,8,F,2204,22,4,64,V,AfterVideo,110,ogg
En008F220465V105.ogg,En,English,8,F,2204,22,4,65,V,AfterVideo,105,ogg
En008F220466V102.ogg,En,English,8,F,2204,22,4,66,V,AfterVideo,102,ogg
En008F220467V099.ogg,En,English,8,F,2204,22,4,67,V,AfterVideo,99,ogg
En017M230101A083.ogg,En,English,17,M,2301,23,1,1,A,Answering,83,ogg
En017M230102A076.ogg,En,English,17,M,2301,23,1,2,A,Answering,76,ogg
En017M230103A076.ogg,En,English,17,M,2301,23,1,3,A,Answering,76,ogg
En017M230104A071.ogg,En,English,17,M,2301,23,1,4,A,Answering,71,ogg
En017M230105A072.ogg,En,English,17,M,2301,23,1,5,A,Answering,72,ogg
En017M230106A072.ogg,En,English,17,M,2301,23,1,6,A,Answering,72,ogg
En017M230107A073.ogg,En,English,17,M,2301,23,1,7,A,Answering,73,ogg
En017M230108A080.ogg,En,English,17,M,2301,23,1,8,A,Answering,80,ogg
En017M230109A081.ogg,En,English,17,M,2301,23,1,9,A,Answering,81,ogg
En017M230110A074.ogg,En,English,17,M,2301,23,1,10,A,Answering,74,ogg
En017M230111A077.ogg,En,English,17,M,2301,23,1,11,A,Answering,77,ogg
En017M230112A074.ogg,En,English,17,M,2301,23,1,12,A,Answering,74,ogg
En017M230113A076.ogg,En,English,17,M,2301,23,1,13,A,Answering,76,ogg
En017M230114A083.ogg,En,English,17,M,2301,23,1,14,A,Answering,83,ogg
En017M230115A080.ogg,En,English,17,M,2301,23,1,15,A,Answering,80,ogg
En017M230116A073.ogg,En,English,17,M,2301,23,1,16,A,Answering,73,ogg
En017M230117R076.ogg,En,English,17,M,2301,23,1,17,R,Reading,76,ogg
En017M230118R074.ogg,En,English,17,M,2301,23,1,18,R,Reading,74,ogg
En017M230119R067.ogg,En,English,17,M,2301,23,1,19,R,Reading,67,ogg
En017M230120R066.ogg,En,English,17,M,2301,23,1,20,R,Reading,66,ogg
En017M230121R061.ogg,En,English,17,M,2301,23,1,21,R,Reading,61,ogg
En017M230122R064.ogg,En,English,17,M,2301,23,1,22,R,Reading,64,ogg
En017M230123R069.ogg,En,English,17,M,2301,23,1,23,R,Reading,69,ogg
En017M230124R076.ogg,En,English,17,M,2301,23,1,24,R,Reading,76,ogg
En017M230125R075.ogg,En,English,17,M,2301,23,1,25,R,Reading,75,ogg
En017M230126R074.ogg,En,English,17,M,2301,23,1,26,R,Reading,74,ogg
En017M230127R078.ogg,En,English,17,M,2301,23,1,27,R,Reading,78,ogg
En017M230128R075.ogg,En,English,17,M,2301,23,1,28,R,Reading,75,ogg
En017M230129R072.ogg,En,English,17,M,2301,23,1,29,R,Reading,72,ogg
En017M230130R072.ogg,En,English,17,M,2301,23,1,30,R,Reading,72,ogg
En017M230131A071.ogg,En,English,17,M,2301,23,1,31,A,Answering,71,ogg
En017M230132A066.ogg,En,English,17,M,2301,23,1,32,A,Answering,66,ogg
En017M230133A071.ogg,En,English,17,M,2301,23,1,33,A,Answering,71,ogg
En017M230134A074.ogg,En,English,17,M,2301,23,1,34,A,Answering,74,ogg
En017M230135A073.ogg,En,English,17,M,2301,23,1,35,A,Answering,73,ogg
En017M230136A075.ogg,En,English,17,M,2301,23,1,36,A,Answering,75,ogg
En017M230137A103.ogg,En,English,17,M,2301,23,1,37,A,Answering,103,ogg
En017M230138A100.ogg,En,English,17,M,2301,23,1,38,A,Answering,100,ogg
En017M230139A092.ogg,En,English,17,M,2301,23,1,39,A,Answering,92,ogg
En017M230140R086.ogg,En,English,17,M,2301,23,1,40,R,Reading,86,ogg
En017M230141R076.ogg,En,English,17,M,2301,23,1,41,R,Reading,76,ogg
En017M230143A068.ogg,En,English,17,M,2301,23,1,43,A,Answering,68,ogg
En017M230144A069.ogg,En,English,17,M,2301,23,1,44,A,Answering,69,ogg
En017M230145A064.ogg,En,English,17,M,2301,23,1,45,A,Answering,64,ogg
En017M230146V068.ogg,En,English,17,M,2301,23,1,46,V,AfterVideo,68,ogg
En017M230147V071.ogg,En,English,17,M,2301,23,1,47,V,AfterVideo,71,ogg
En017M230148V072.ogg,En,English,17,M,2301,23,1,48,V,AfterVideo,72,ogg
En017M230149V072.ogg,En,English,17,M,2301,23,1,49,V,AfterVideo,72,ogg
En017M230150V075.ogg,En,English,17,M,2301,23,1,50,V,AfterVideo,75,ogg
En017M230151V067.ogg,En,English,17,M,2301,23,1,51,V,AfterVideo,67,ogg
En017M230152V077.ogg,En,English,17,M,2301,23,1,52,V,AfterVideo,77,ogg
En017M230153V076.ogg,En,English,17,M,2301,23,1,53,V,AfterVideo,76,ogg
En017M230154V073.ogg,En,English,17,M,2301,23,1,54,V,AfterVideo,73,ogg
En017M230155V075.ogg,En,English,17,M,2301,23,1,55,V,AfterVideo,75,ogg
En017M230156V075.ogg,En,English,17,M,2301,23,1,56,V,AfterVideo,75,ogg
En017M230157V073.ogg,En,English,17,M,2301,23,1,57,V,AfterVideo,73,ogg
En017M230158V075.ogg,En,English,17,M,2301,23,1,58,V,AfterVideo,75,ogg
En017M230159V078.ogg,En,English,17,M,2301,23,1,59,V,AfterVideo,78,ogg
En017M230160V071.ogg,En,English,17,M,2301,23,1,60,V,AfterVideo,71,ogg
En017M230161V082.ogg,En,English,17,M,2301,23,1,61,V,AfterVideo,82,ogg
En017M230162V069.ogg,En,English,17,M,2301,23,1,62,V,AfterVideo,69,ogg
En017M230163V074.ogg,En,English,17,M,2301,23,1,63,V,AfterVideo,74,ogg
En017M230164V074.ogg,En,English,17,M,2301,23,1,64,V,AfterVideo,74,ogg
En017M230165V075.ogg,En,English,17,M,2301,23,1,65,V,AfterVideo,75,ogg
En017M230166V080.ogg,En,English,17,M,2301,23,1,66,V,AfterVideo,80,ogg
En017M230167V078.ogg,En,English,17,M,2301,23,1,67,V,AfterVideo,78,ogg
En025F211001A096.ogg,En,English,25,F,2110,21,10,1,A,Answering,96,ogg
En025F211002A093.ogg,En,English,25,F,2110,21,10,2,A,Answering,93,ogg
En025F211003A096.ogg,En,English,25,F,2110,21,10,3,A,Answering,96,ogg
En025F211004A100.ogg,En,English,25,F,2110,21,10,4,A,Answering,100,ogg
En025F211005A091.ogg,En,English,25,F,2110,21,10,5,A,Answering,91,ogg
En025F211006A092.ogg,En,English,25,F,2110,21,10,6,A,Answering,92,ogg
En025F211007A094.ogg,En,English,25,F,2110,21,10,7,A,Answering,94,ogg
En025F211008A097.ogg,En,English,25,F,2110,21,10,8,A,Answering,97,ogg
En025F211009A095.ogg,En,English,25,F,2110,21,10,9,A,Answering,95,ogg
En025F211010A092.ogg,En,English,25,F,2110,21,10,10,A,Answering,92,ogg
En025F211011A094.ogg,En,English,25,F,2110,21,10,11,A,Answering,94,ogg
En025F211012A097.ogg,En,English,25,F,2110,21,10,12,A,Answering,97,ogg
En025F211013A094.ogg,En,English,25,F,2110,21,10,13,A,Answering,94,ogg
En025F211014A085.ogg,En,English,25,F,2110,21,10,14,A,Answering,85,ogg
En025F211015A089.ogg,En,English,25,F,2110,21,10,15,A,Answering,89,ogg
En025F211016A086.ogg,En,English,25,F,2110,21,10,16,A,Answering,86,ogg
En025F211017R099.ogg,En,English,25,F,2110,21,10,17,R,Reading,99,ogg
En025F211018R093.ogg,En,English,25,F,2110,21,10,18,R,Reading,93,ogg
En025F211019R096.ogg,En,English,25,F,2110,21,10,19,R,Reading,96,ogg
En025F211020R096.ogg,En,English,25,F,2110,21,10,20,R,Reading,96,ogg
En025F211021R093.ogg,En,English,25,F,2110,21,10,21,R,Reading,93,ogg
En025F211022R086.ogg,En,English,25,F,2110,21,10,22,R,Reading,86,ogg
En025F211023R091.ogg,En,English,25,F,2110,21,10,23,R,Reading,91,ogg
En025F211024R093.ogg,En,English,25,F,2110,21,10,24,R,Reading,93,ogg
En025F211025R095.ogg,En,English,25,F,2110,21,10,25,R,Reading,95,ogg
En025F211026R092.ogg,En,English,25,F,2110,21,10,26,R,Reading,92,ogg
En025F211027R092.ogg,En,English,25,F,2110,21,10,27,R,Reading,92,ogg
En025F211028R089.ogg,En,English,25,F,2110,21,10,28,R,Reading,89,ogg
En025F211029R089.ogg,En,English,25,F,2110,21,10,29,R,Reading,89,ogg
En025F211030R089.ogg,En,English,25,F,2110,21,10,30,R,Reading,89,ogg
En025F211031A093.ogg,En,English,25,F,2110,21,10,31,A,Answering,93,ogg
En025F211032A090.ogg,En,English,25,F,2110,21,10,32,A,Answering,90,ogg
En025F211033A086.ogg,En,English,25,F,2110,21,10,33,A,Answering,86,ogg
En025F211034A085.ogg,En,English,25,F,2110,21,10,34,A,Answering,85,ogg
En025F211035A092.ogg,En,English,25,F,2110,21,10,35,A,Answering,92,ogg
En025F211036A088.ogg,En,English,25,F,2110,21,10,36,A,Answering,88,ogg
En025F211037A155.ogg,En,English,25,F,2110,21,10,37,A,Answering,155,ogg
En025F211038A148.ogg,En,English,25,F,2110,21,10,38,A,Answering,148,ogg
En025F211039A144.ogg,En,English,25,F,2110,21,10,39,A,Answering,144,ogg
En025F211040R141.ogg,En,English,25,F,2110,21,10,40,R,Reading,141,ogg
En025F211041R138.ogg,En,English,25,F,2110,21,10,41,R,Reading,138,ogg
En025F211042R133.ogg,En,English,25,F,2110,21,10,42,R,Reading,133,ogg
En025F211043A125.ogg,En,English,25,F,2110,21,10,43,A,Answering,125,ogg
En025F211044A119.ogg,En,English,25,F,2110,21,10,44,A,Answering,119,ogg
En025F211045A115.ogg,En,English,25,F,2110,21,10,45,A,Answering,115,ogg
En025F211046V099.ogg,En,English,25,F,2110,21,10,46,V,AfterVideo,99,ogg
En025F211047V099.ogg,En,English,25,F,2110,21,10,47,V,AfterVideo,99,ogg
En025F211048V090.ogg,En,English,25,F,2110,21,10,48,V,AfterVideo,90,ogg
En025F211052V097.ogg,En,English,25,F,2110,21,10,52,V,AfterVideo,97,ogg
En025F211053V094.ogg,En,English,25,F,2110,21,10,53,V,AfterVideo,94,ogg
En025F211054V090.ogg,En,English,25,F,2110,21,10,54,V,AfterVideo,90,ogg
En025F211058V093.ogg,En,English,25,F,2110,21,10,58,V,AfterVideo,93,ogg
En025F211059V091.ogg,En,English,25,F,2110,21,10,59,V,AfterVideo,91,ogg
En025F211060V104.ogg,En,English,25,F,2110,21,10,60,V,AfterVideo,104,ogg
En025F211061V087.ogg,En,English,25,F,2110,21,10,61,V,AfterVideo,87,ogg
En025F211062V092.ogg,En,English,25,F,2110,21,10,62,V,AfterVideo,92,ogg
En025F211063V090.ogg,En,English,25,F,2110,21,10,63,V,AfterVideo,90,ogg
En025F211064V096.ogg,En,English,25,F,2110,21,10,64,V,AfterVideo,96,ogg
En025F211065V090.ogg,En,English,25,F,2110,21,10,65,V,AfterVideo,90,ogg
En025F211066V088.ogg,En,English,25,F,2110,21,10,66,V,AfterVideo,88,ogg
En025F211067V088.ogg,En,English,25,F,2110,21,10,67,V,AfterVideo,88,ogg
En026F220701A127.ogg,En,English,26,F,2207,22,7,1,A,Answering,127,ogg
En026F220702A136.ogg,En,English,26,F,2207,22,7,2,A,Answering,136,ogg
En026F220703A132.ogg,En,English,26,F,2207,22,7,3,A,Answering,132,ogg
En026F220704A130.ogg,En,English,26,F,2207,22,7,4,A,Answering,130,ogg
En026F220705A130.ogg,En,English,26,F,2207,22,7,5,A,Answering,130,ogg
En026F220706A135.ogg,En,English,26,F,2207,22,7,6,A,Answering,135,ogg
En026F220707A132.ogg,En,English,26,F,2207,22,7,7,A,Answering,132,ogg
En026F220708A132.ogg,En,English,26,F,2207,22,7,8,A,Answering,132,ogg
En026F220709A128.ogg,En,English,26,F,2207,22,7,9,A,Answering,128,ogg
En026F220710A126.ogg,En,English,26,F,2207,22,7,10,A,Answering,126,ogg
